publishedAt,authorDisplayName,textDisplay,likeCount
2024-05-31T08:04:04Z,@SaluranNuansaIslam,Semoga warga Palestina selalu dalam lindungan Allah subhanahu wa ta&#39;ala. Terimakasih pada siapa saja yang membantu Palestina,7
2024-05-31T08:03:57Z,@RYANDTARAZ,"<a href=""https://www.youtube.com/watch?v=0cbvR_8Xtrk&amp;t=2820"">47:00</a> Sangat menyayat",0
2024-05-31T08:03:49Z,@Cahrantau091,"Dari awal sampek akhir aku nonton dngn serius....dan satu kata yg mmbuat q langsung lemes, <br>Om dedy ✓ apa yg kamu kangenin di GAZA ..?<br>M.husein ✓ senyum Anak2 GAZA..🥹🥹🥹",14
2024-05-31T08:34:33Z,@AMMARMUHAMMADHILMYZAYDAN,Masya Allah tabarokalloh 🍉,0
2024-05-31T08:03:48Z,@suhaizat8556,Bang cakap tentang di indonesia ada di rekrut agent rahsia Nazionist Terrorist yang direkrut rakyat indonesia sendiri om . Terlalu bebas agent rahsia nazionist yang udah tunjuk real muka mereka disini  . Bahaya untuk negri indonesia !,0
2024-05-31T08:03:39Z,@incuthor5345,Yg paling kutunggu2 ❤❤,0
2024-05-31T08:03:31Z,@pagarseng,Ada bahasaan tentang papua gak.. 😮😮😮,0
2024-05-31T08:05:17Z,@4ccelform,Emang Papua di genosida?,0
2024-05-31T08:11:32Z,@pagarseng,@@4ccelform lucu ..gak nyambung cok.. udah beli tiket ke gaza om??,0
2024-05-31T08:14:45Z,@4ccelform,@@pagarseng lah ngapain?,0
2024-05-31T08:20:36Z,@pagarseng,@@4ccelform wkwkwk sekolah dulu mas.. saya minta om dedy itu buka persoalan dan cari narasumber ttg papua. Yang jelas2 negara kita sendiri.. bagaimana nasib papua yang tertinggal dan problem2 nya..jadi rakyat tau tentang rakyat kita sendiri..bisa bantu..bisa donasi ... klo masalah negara org..mending lu ikut terjun langsung aja ke gaza perang..,0
2024-05-31T08:24:21Z,@4ccelform,"@@pagarseng lah ngapain nyuruh2, emang lu sendiri udah bantu Papua?",0
2024-05-31T08:03:11Z,@deddyrahmadsurya9072,Semoga Kemenangan segera menjelang untuk Bangsa Palestina! Aamiin,0
2024-05-31T08:03:11Z,@yosefivapattisia3582,Narsum yg katanya siap mati syahid tapi takut ketemu bidadari,0
2024-05-31T08:11:17Z,@babyodat3910,"Hahahah, balek ke indo dia bro takut dia rupanya. Trs jualan bualan di sni alhasil channel yt nya jd 1jt deh hahaha",0
2024-05-31T08:03:06Z,@alifiaanzaniputri9781,Ppppppppppp&gt;p&gt;p&gt;,0
2024-05-31T08:02:50Z,@berkahdoa7438,Tidak ada hal yang bisa kami perbuat kecuali berdo&#39;a dan Saya pribadi berusaha tidak menggunakan produk2 isrewel,0
2024-05-31T08:05:39Z,@4ccelform,Keren kamu,0
2024-05-31T08:02:45Z,@darmawan7010,netayahu parah mah<br>gara gara pemilu bunuh orang yg nga salah,0
2024-05-31T08:02:33Z,@farhananwar8926,Semoga cepat damai. .,0
2024-05-31T08:02:32Z,@Taufik.Faturohman,Satu kata untuk netanyahu?,0
2024-05-31T08:02:08Z,@musaashari6198,Ending nya palestina menang dan umat muslim dunia bersatu... Hadis nabi muhammad saw. Mustahil bohong nya. Yg sudah terjadi terbukti dalam quran hadis. . Abu lahab pas turun ayat nya aja orang nya masih hidup jangka 10 thaun sampe mati pun tetap dalam keadaan kafir. Trus dalam alquran romawi vs persia romawi yang menang. Padahal di turun kan nya ayat tentang romawi menang jauh sebelum perang romawi vs persia. Ada juga dalam hadis Konstantinopel di menangkan umat islam di turki. Noh bangunan nya juga masih menjogrok sampe detik ini di jadikan mesjid. Padahal rosullah menyampaikan jauh sebelum terjadi nya kemenangan umat islam menduduki konstantinopel. ...  Dan batu pun berbicara kepada  kaum muslim ada yahudi di belakang bunuh lah yahudi itu. Pantes sekarang pohon yahudi banyak di tanam di israel rupanya tempat  sembunyi nya yahudi.,0
2024-05-31T08:05:25Z,@marga_vip,Skrng lu udah paham blm kenapa Israel ngebantai Palestina abis abisan?,0
2024-05-31T08:01:58Z,@user-zs6us5ir5i,Le mineral laku keras gara boikot aqua😂,1
2024-05-31T08:06:13Z,@4ccelform,Bukannya le mineral terkait isreal jg ya?,0
2024-05-31T08:01:53Z,@toto76694,Free Palestine 🇵🇸,0
2024-05-31T08:01:48Z,@alvianachmad7111,"Kelemahan Umat Islam dibelahan dunia manapun dari dulu gampang terpecah-belah/teradu domba, itulah yg menjadikan payah bersatu.",0
2024-05-31T08:11:57Z,@babyodat3910,"Yh iyalah, arab saudi sm yaman aj lg perang😂",0
2024-05-31T08:01:36Z,@rdv99,Om Dedi sebaiknya mengunjungi Israel Palestina biar lbh jelas... Banyak kok orang Indo yg berkunjung kesana meskipun suasana perang,0
2024-05-31T08:01:03Z,@mcahyono5331,"Selain dengan doa apa yang harus saya lakukan untuk membantu warga Palestina.. ? Terlalu sakit melihat anak anak kecil yang menjadi korban,teringat anak saya dirumah seusia mereka 😢😢  apakah boikot produk  mereka efektif?",0
2024-05-31T08:01:00Z,@bayusukma1226,"Dan titip PESEN UTK SELURUH WARGA BANGSA NEGARA INDONESIA 🇮🇩 JGN PERNAH MENIADAKAN SUNNAH ALLAH SWT.OK UTK SELURUH WARGA BANGSA NEGARA INDONESIA 🇮🇩 YG BERIMAN, BERSYAHADAT KPD ALLAH SWT DAN ROSSULALLAH MUHAMMAD SAW, AL&#39;QURAN NUR KARIM.",0
2024-05-31T08:00:41Z,@evomove99,"Btw beneran banyak lo orang2 indonesia yang dukung israel, kaya waktu di manado waktu itu kan terang2an bawa bendera israel, skrng coba cek aja postingan2 tentang palestina/israel, pasti ada orang indonesia yang dukung israel",1
2024-05-31T08:06:46Z,@4ccelform,Bukan orang itu tapi kera😊,1
2024-05-31T11:26:34Z,@sherlyxyuna2779,Itu pengikut Paulus,1
2024-06-02T10:50:37Z,@evomove99,@@sherlyxyuna2779 gimana tuh kak pengikut paulus?,0
2024-05-31T07:59:50Z,@yeremiaadi2291,Ded makin kesini kok kamu botol.,0
2024-05-31T08:02:24Z,@adamroxy1,"Contoh orang yang dukung pembunuhan, ga ada bedanya lu sama penjajah",0
2024-05-31T08:07:13Z,@4ccelform,​@@adamroxy1 Maklum aja om dia bukan manusia tapi kera,0
2024-05-31T07:59:49Z,@adelinaDANkevin,"Garaa gara hamaz hancurlah rakyat falestina,,, coba aja hamaz gk nyerang brutal hal ini tidak akan tr jadi",0
2024-05-31T08:07:44Z,@4ccelform,Sevong trus tuh zionis😅,0
2024-05-31T07:59:46Z,@muhammadfadilhasan691,Semoga saudara2 kami di Palestina selalu dalam lindungan Allah🤲,61
2024-05-31T09:44:55Z,@RenaRefliasari,Aamiin Allahumma Aamiin🤲,0
2024-06-02T11:13:04Z,@sholeha9003,Aamiin Allahumma Aamiiin,0
2024-05-31T07:59:43Z,@fakhruzihaiban2160,"tuh kan bukan tentang agama, kasian eh orang&#39; yahudi di olok-olok oleh nitizen yang mengaku dirinya beragama islam",0
2024-05-31T08:08:20Z,@4ccelform,"Bkn yahudinya tapi zionis, karena ada jg Yahudi yg dukung Palestina merdeka",0
2024-05-31T08:52:23Z,@fakhruzihaiban2160,"@@4ccelform iya bang makanya saya komen gitu, soalnya ada yang ajak podcast orang yang beragama yahudi orang tsb malah di buli sama netizen kita",0
2024-05-31T07:59:37Z,@suciwirmansyahadi9632,"ya allah, lindungi masyarakat Palestina.",0
2024-05-31T07:59:30Z,@sadiarbapanatagama6921,"Dulu gue sering ngopi d Starbuck, makan d MCD, tapi sejak genosida di Palestina ngak tau kenapa nongkrong atau makan d tempat2 itu rasanya sekarang jadi tabu",1
2024-05-31T08:08:38Z,@4ccelform,Keren kamu moga istiqomah😊,0
2024-05-31T07:59:27Z,@karim-vl2gm,"Bahan kimia kosmetik yang dari israel itu jangan jangan terbuat dari bagian manusia,entah itu warga palestina ataupun lainnya.😢",0
2024-05-31T07:59:07Z,@SofianSofian-gw7on,"Terhenyuh, teriris hati ini.<br>Bg husein, bg ded, thx atas supporrnya",1
2024-05-31T07:59:04Z,@bangjhon_mdn,Allahuakbar....Allahuakbar....Allahuakbar....🤲,0
2024-05-31T07:59:01Z,@IzamAlfarizi,Mati satu tumbuh seribu,0
2024-05-31T07:58:54Z,@mamahkeke268,"Dari sejarah jaman nabi Ibrahim as,,,,, punya anak 4, yusup, yg bontot d masukan ke sumur oleh 3 saudaranya karena iri hati yusup yg paling mulia hatinya,,,, dari sepenggal cerita ini mereka palestine dan Israel adalah saudara, sekandung dari bapaknya nabi ibrohim, tapi karena Israel gak punya wilayah tanah, sekarang unjuk gigi,,,,,, menyerang membabi buta, akhirnya palestine di rebut dengan berbagai cara, itulah perang bersaudara antara benyamin dan yusup, biasanya yg serakah Israel banyak musuhnya",0
2024-05-31T07:58:46Z,@paijo7688,Hancurkan sistem kapitalis = israel hancur.,0
2024-05-31T07:58:27Z,@windayulianaprameswari2251,Apa yg paling dikangenin dr Gaza &quot;senyum anak2 Gaza&quot; Nangis dong aku 😭😭😭,0
2024-05-31T07:58:27Z,@cencen73,How about 7 october.,0
2024-05-31T08:02:54Z,@adamroxy1,"Bruh selalu itu doang yang di bahas, dengerin dulu makanya nonton dari awal sampai habis",1
2024-05-31T08:09:24Z,@4ccelform,How about 1948?,0
2024-05-31T07:58:01Z,@hamdiunwanul8178,"Implan kulit manusia , organ manusia dijual , udah bukan manusia ato hewan lagi om ded , &quot;IBLIS&quot; itu 🤬😡",1
2024-05-31T07:57:56Z,@vibriasani5967,FREE Palestine,1
2024-05-31T07:57:43Z,@aguspekak24,doa dari masyarakat Indonesia n seluruh manusia yg menolak penjajahan pada tanah palestin selalu menyertai <br>Smoga Allah menghendaki palestina merdeka.dan hancurnya zionis Israel,0
2024-05-31T07:57:42Z,@bayusukma1226,"Solusinya APA ini.UTK PEPERANGAN ANTARA ORGANISAS PEJUANG I HAMAS VS KAUM ISRAEL.KASIH TAHU DONG YG TERJADI.YG DIBICARAKAN OLEH SELURUH WARGA BANGSA NEGARA -NEGARA DIDUNIA, TERUTAMA BANGSA NEGARA INDONESIA 🇮🇩.OK",0
2024-05-31T07:57:41Z,@YudhaKrisnawan-oe6tz,Teruntuk anggota dpr dengerin  podcast ini njing,0
2024-05-31T07:57:22Z,@karlindabestari5522,Memang sulit menetralisir amarah &amp; dendam,0
2024-05-31T07:56:52Z,@aupii,Pengen ke palestine buat bantu bantu disana,0
2024-05-31T07:56:25Z,@umiyuliatin3961,"Lho, kok suaranya hilang mulai 1: 37",0
2024-05-31T07:56:24Z,@cintabertasbih6127,"TERIMA KASIH BANYAK BANG DEDDY ATAS PENCERAHANNYA, ATAS KEKANIBALAN DAN KEBINATANGAN YANG SELAMA INI TERSEMBUNYI",0
2024-05-31T07:56:11Z,@billyvisterofficial7613,Akhir nya ustad Husein di undang..ini baru pas yg di unrang yg mengalami langsung keadaan di gaza,0
2024-05-31T07:56:10Z,@masc3137,Amerika pengen main cantik tapi israel gegabah dan emosian ....,1
2024-05-31T07:56:03Z,@rianarma5494,Ya Allah...,0
2024-05-31T07:55:59Z,@iyanhardiansyah3669,Pray for Rafah,2
2024-05-31T07:55:52Z,@omartv5581,Om ded: klo agama anda membolehkan melakukn sprti itu brati agama anda salah 👍,1
2024-05-31T08:10:15Z,@4ccelform,"Israel adalah bangsa pilihan , hamas itu yg teroris",0
2024-05-31T07:55:37Z,@beasttrash,"Kenapa dunia tidak bersatu tuk menghentikan kekejaman kemanusian Israel kepada Palestina. Walaupun Israel didukung negara-negara kuat sebagai sekutu, apakah ratusan negara yg mendukung kemanusiaan kalah dengan beberapa negara saja yg mendukung kekejaman kemanusiaan walaupun itu negara terkuat dunia. Saatnya stop hanya bicara dan diplomasi saja karena percuma, telinga dan hati mereka sudah tertutup.",0
2024-05-31T07:55:33Z,@acakbanget1790,Semoga Pak Prabowo nanti menaruh perhatian lebih terhadap Palestina.,1
2024-05-31T07:55:25Z,@tohaindramujideli2180,up,0
2024-05-31T07:55:25Z,@bayusukma1226,"Assalamualaikum SELURUH TEAM YOUTUBE CLOSE THE DOOR BESERTA KELUARGA,BANG DEDY COURBUIZER BESERTA KELUARGA,MAS HUSEIN BESERTA KELUARGA.Salam Sht Walafiat, Bersyukur, Berdoa, Bahagia, Sejahtera sllu utk semuanya",6
2024-05-31T07:55:17Z,@tohaindramujideli2180,up,0
2024-05-31T07:55:17Z,@amiranatasha3797,"KENAPA TUHAN TIDAK MENUNJUKKAN KEAJAIBANNYA WARGA PALESTINA DIBANTAI ISRAEL BERTAHUN². BERARTI TUHAN MENGIZINKAN ISRAEL MEMBANTAI PALESTINA ATAU TUHAN MEMANG TIDAK ADA,  TUHAN HANYA HAYALAN MANUSIA. BERARTI MANUSIA² CERDAS DAN KUAT YG BISA BERTAHAN DI PLANET INI, YG BODOH AKAN TERTINGGAL DAN HANCUR. STOP SESUATU YG RELIGIUS, CIPTAKAN TEKNOLOGI DAN ILMU PENGETAHUAN UNTUK KEMAJUAN NEGARA MU",0
2024-05-31T07:55:09Z,@Gefariel28,Masa sih gaja Toleran...?<br>Indonesia aja masih jauh dari kata toleran,0
2024-05-31T07:54:56Z,@tams_cvt_specialist8455,"Pas banget uploadnya hari jumat, bismillah dihari yang berkah ini kita bersama-aama mendoakan kemenangan dan kemerdekaan yang pasti untuk palestina 😇❤",0
2024-05-31T07:54:54Z,@ahmadartanto1648,Perbudakan ideologi !!! Like,0
2024-05-31T07:54:53Z,@nizamfatih1981,Om Ded tolong undang Netanyahu ke podcast nanti kita rujak bareng sampai remuk.....,0
2024-05-31T07:54:49Z,@trasavideo,Para pemimpin Isr**L bisa demikian kejamnya krn sudah memiliki keyakinan di luar dari agama agama di dunia...dia lebih mempercayai bahwa apa yg ada di dunia ini hanyalah transfer of energy...no feeling attach...galaksi dan seisinya di sintesa oleh mahluk ekstra terestial berperadaban tinggi (menurut keyakinan mereka),1
2024-05-31T07:54:22Z,@adegunawan2516,"kodrat palestina di bantai, tapi gak ada yg bantu secara militer dari negara yg mengaku - ngaku negara&quot; islam.",0
2024-05-31T07:54:05Z,@ridasatriya7796,"Ya Allah ampuni kami yang tidak bisa membantu sandara kami di palestine,,hanya doa.yang bisa kami panjatkan",8
2024-05-31T07:54:01Z,@ikidzunaedi25,Gas om ded ustad felix harus tampal lg di close the door,0
2024-05-31T07:53:44Z,@kmsgudel,Dunia BUTA TUTUP MATA MASALAH ISRAEL Hebat ya ..... Parah bgt pembantaian di palestina  tp DUNIA Diam Kirim batuan doang kalo orangnya di bantai lalu buat siapa,0
2024-05-31T07:53:35Z,@Redmi_Note_,Semoga hasil Video ini bisa membantu korban dan rakyat di Rafah Palestina.... Baik materil maupun moril....,0
2024-05-31T07:53:35Z,@PashaLovarian,"Israel Pernah Memiliki Angka Kanker Kulit Tertinggi Kedua di Dunia<br><br>Pada tahun 2003, Israel menduduki peringkat ke-2 di dunia yang memiliki tingkat kanker kulit per kapita tertinggi.<br><br>Kini mereka duduk di peringkat 23 dunia.<br><br>Apa yang mereka lakukan hingga peringkatnya turun drastis?<br><br>1. Asosiasi Kanker Israel (ICA) menjalankan program “Cerdas di Bawah Sinar Matahari”: Program ini memperingatkan warga Israel tentang bahaya paparan sinar matahari dan pentingnya tindakan perlindungan seperti tabir surya.<br><br>2. ICA juga menyelenggarakan “Pekan Kesadaran Pencegahan dan Deteksi Kanker Kulit” tahunan: Selama minggu ini, setiap orang Israel berhak mendapatkan pemeriksaan kanker kulit gratis melalui sistem kesehatan nasional Israel. Inisiatif ini meningkatkan tingkat diagnosis dini.<br><br>3. Program pendidikan diperkenalkan di sekolah: Program ini mengajarkan siswa sejak usia muda tentang bahaya radiasi UV. Kurikulum mengajarkan siswa untuk memakai pakaian pelindung, menggunakan tabir surya, dan menghindari paparan sinar matahari pada jam sibuk (10 pagi - 4 sore).<br><br>4. Investasi dalam penelitian medis: Israel telah melakukan investasi besar dalam penelitian medis, khususnya dalam imunoterapi untuk melanoma metastatik.<br><br>5. Kampanye kesehatan masyarakat yang mempromosikan pemeriksaan kulit secara teratur: Kampanye ini telah menyebabkan warga Israel sering melakukan pemeriksaan. Pada tahun 2019, dilaporkan bahwa 92% kasus melanoma didiagnosis sejak dini, sehingga meningkatkan hasil pengobatan secara signifikan.<br><br>Langkah-langkah ini secara kolektif berkontribusi terhadap penurunan kasus kanker kulit secara signifikan di Israel.<br><br>Sebagai gambaran, berikut adalah peringkat global negara-negara lain di kawasan berdasarkan tingkat kanker kulit per kapita:<br><br>Libanon | ke-141<br><br><br>Suriah | ke-140<br><br>Arab Saudi | ke-158<br><br>Mesir | ke-121<br><br>Irak | ke-137<br><br><br>Yaman | ke-175<br><br>Seperti yang Anda lihat, bahkan setelah semua upaya Israel untuk memerangi masalah ini, peringkat mereka 23 dan masih jauh lebih tinggi dalam daftar dibandingkan negara-negara lain di kawasan ini.<br><br>Aneh bukan?<br><br>Bagi kelompok yang mengaku sebagai penduduk asli tanah tersebut, kulit mereka sepertinya tidak beradaptasi dengan iklim.<br><br>Hmmmm, bikin penasaran…<br><br>(source: Censored Men)",0
2024-05-31T07:53:14Z,@jamurkarikatur4055,"AS meminta israel tidak untuk menyerang rafah, tapi disisi lain AS terus mengirim senjata ke israel.? Masih percaya dengan mereka.??? ayo wake up guys,,",0
2024-05-31T07:53:12Z,@homemade1945,"busser wahyudi pesekk budak wahyudi ,  yg kangen akan dikencing zionist 🖕🏻",0
2024-05-31T07:53:10Z,@realpurpose,"Kita harus terus berikan dukungan kepada Palestina,agar semua negara bisa sadar 🇵🇸",0
2024-05-31T07:52:59Z,@user-pd7ir8cx7n,Sedihhhh😢,0
2024-05-31T07:52:58Z,@HELLOAPAKABAR,Alhamdulillah Ya Allah Ya Rabb... Ini E D U K A S I  DUNIA &amp; AKHIRAT. Wallahi.......Semoga Allah Mengumpulkan kita kelak U/ FREE PALESTINA.,0
2024-05-31T07:52:57Z,@markusmkw2094,Bravo israel bangsa pilihan Allah,0
2024-05-31T07:52:46Z,@SuperCedox,"Permintaan netanyahu itu sederhana aja, kalau mau genjatan senjata bebas kan tawanan israel yg di tawan hamas..<br>Kenapa gak pernah di bahas sih hamas kok tidak mau membebaskan tawanan kalau memang mau genjatan senjata ? Karena nyatanya sudah pada mati itu tawanan nya..",0
2024-05-31T07:57:19Z,@4ccelform,Trus setelah dibebaskan yakin bakal berhenti ngebomnya?,0
2024-05-31T07:52:38Z,@animmoviYT,gak kuat😢😢,0
2024-05-31T07:52:36Z,@061_sintarahmawati7,The real ujian hidup sebagai seorang muslim saat ini yahh... Apakah kita akan membiarkan ini terjadi dalam waktu dalam begitu lama??? Apa yang bisa kita lakukan? Dua ujian besar ditengah fakta jumlah Muslim adalah mayoritas di banyak negara 😢. Ya Allah tolong kami juga para saudara kami di Palestina 🇵🇸🤲🏼✨🔥,0
2024-05-31T07:52:21Z,@tinosalbin3921,Ini adalah perang demi kedaulatan negara.lihat sejarah perang pemisahan indonesi dengan timor leste.<br><br><br>Israel berhak menjaga kedaulatan negaranya.apa.juga dulu hamas2 serang warga sipil israel..<br><br>Turru bersduka buat kedua bela pihak,0
2024-05-31T07:52:21Z,@Briyancrw,"Kira² benar gak kalau sya mikir konflik ini di dalangi tuhan. <br>Karena sudah ada di ramalan Al-Qur&#39;an klau palestina nanti akan terpojok sampai di ujung tanduk, tapi menyerang balik hingga palestina menang. Semua muslim akan bersatu memerangi Israel.<br>Kesimpulannya kan memang sudah di skenario kan dari tuhan. Tuhan sengaja mengadu domba kedua pihak ini",0
2024-05-31T07:52:13Z,@mpimpii,Betul om.. organ dan kulitnya di jual<br>Itu diakui sama mereka 😭😭😭😭<br><br>Sedih banget,0
2024-05-31T07:51:55Z,@farchansyafrudin4234,Yang posting story rafah rafah ngaruhnya dimana sih 😂 kocak kocak,1
2024-05-31T07:55:21Z,@ikidzunaedi25,Skrng mata dunia tertuju kepada israel kalo mereka negara yg jahat,1
2024-05-31T07:51:48Z,@HendraKevin-gr8in,Hamas lebih biadab dan terkutuk mereka lah Teroris..,1
2024-05-31T07:56:20Z,@ikidzunaedi25,O,0
2024-05-31T07:58:58Z,@4ccelform,Ciri2 org yg ingin dikencingi oleh zionis ni,0
2024-05-31T07:51:46Z,@musaashari6198,Saya yakin 1000000% se yakin yakin nya.akhir ending nya palestina menang dan islam seluruh dunia bersatu. Ini ada dalam hadis dan batu berbicara yahudi ada di belakangku kata batu bunuhlah yahudi itu ...... Saya beriman pada akhir zaman kiamat......  Doa saya smoga rakyat palestina dalam lindungan allah swt ammin... Hadis nabi saw tak pernah bohong. . Yg sudah sudah aja terbukti. Persia kalah oleh romawi. Trus  yg di turki sultan mahmad menang dari romawi .. ......,0
2024-05-31T07:51:45Z,@Tnpink,Allah selalu memberikan ujian kepada umatnya.<br>jadi Warga palestine tidak akan menyerah sampai kiamat. walaupun mereka hanya bertahan. tapi saya yakin ALLAH S.W.T  menghendaki hal ini terjadi. cukup kita khawatir pada diri sendiri apakah kita termasuk bagian umat yg di sayangi Allah seperti warga palestina .,0
2024-05-31T07:51:19Z,@isamuhamad-if9or,"Hamas itu bukan manusia, itu teroris dan wajib di bumi hanguskan... Gimana gembiranya mereka saat meroket dan memulai perang itu... Gimna senangnya mereka dan berteriak kayak kesurupan saat mereka masuk ke israel dan menembak warga sipil dan menahan mereka... Sampai presiden asli palestina aja si Abbas mengutuk tingkah Hamas... Eh hebatnya, manusia luar bnyak bela Hamas, wajar sich sesama .......",0
2024-05-31T07:59:39Z,@4ccelform,Pengen dikencingin zionis ya?,0
2024-05-31T08:01:21Z,@ikidzunaedi25,"Wkwkwkwkwkwk cuma fokus ke tanggal 7 oktober ae lo bloks, buat apa bung karno ngomong selama tanah palestina tidak dikembalikan ke orng palestina maka indonesia selalu berada di pihaknya. Lo gali informasi yg kekinian ye wkwkwkwkwkwkwk. Ibarat kata lo baru mau nonton naruto tapi yg lu tonton udh perang ama madara 😂",0
2024-05-31T10:54:18Z,@isamuhamad-if9or,"@@ikidzunaedi25 lah trus fokus kmna blok yg memicu perang ini? Lah Hamas nyerang, trus Israel menyatakan perang skala besar salah blok? Untung aja Israel ada pertahanan udara yg dpt menghalau roket2 Hamas sehingga masyarakatnya terjaga...<br><br>Lu mah emng komplotan teroris blok Krn itu seiman sama lu blok... Jdi hal apapun yg mereka lakukan lu akan membela blok... Sama kayak mayoritas membela Rusia menginvasi Ukraina yg notabene Ukraina negara merdeka...<br><br>Gaza itu bukan negara yg blok, Gaza itu tempat sparatis yg di kuasai teroris Hamas, dan bukan masuk ke wilayah si Abbas &amp; hisbullah...",0
2024-05-31T12:42:50Z,@ikidzunaedi25,"@@isamuhamad-if9or wkwkwkwkwkwkkwkwkwkw dari awal itu tanah emng berkonfliks bloks, makanya otak dongo lo jngn berpatokan ditanggal 7 oktober. Buat apa bung karno bicara selama kemerdekaan bangsa palestina belum diserahkan ke orng palestina maka selama itulah bangsa indonesia menantang penjajahan israel. Belajar lagi yah dongo. apa yg mereka perjuangkan sama persis seperti apa yg diperjuangkan para pahlawan bangsa indonesia dahulu.",0
2024-05-31T07:51:15Z,@aresshane6732,"Sulit berkata, Cuma bisa berdo&#39;a...<br>Free Palestine",0
2024-05-31T07:51:14Z,@YeshuaAdalahJalankehidupan,"Kita semua hidup di dalam Nubuat Alkitab, inilah masa kesusahan bagi umat Manusia dimulai pada tahun 1948-2068, Tetapi tidak melebihi tahun 2068, kerana Tuhan Yeshua HaMashiakh akan segera datang untuk menghakimi Manusia.<br>Israel adalah timelinenya Tuhan, tidak ada negara yang mampu melawan Israel kerana Tuhan menyertai Israel.",0
2024-05-31T07:51:05Z,@faiqohnurrochim8635,aamiin.. gencatan senjata dan perdamaian.. ❤❤,0
2024-05-31T07:50:33Z,@amieramir867,ikut nyimak....,0
2024-05-31T07:50:30Z,@Uhuy20,Gak bisa ngalahin hamas yang hanya sedikit sekarang rakyat Palestina jadi pelampiasan semoga zionis hancur sehancurnya,0
2024-05-31T07:50:13Z,@sha21nov87,Biarkan mereka berbuat sekeji kejinya karena itu adalah jalan untuk meruntuhkan Israel!,0
2024-05-31T07:50:07Z,@wannnid44,Om undang greschinov,0
2024-05-31T07:50:04Z,@MrNtonz,Amerika masih membantu Rafah agar bibit bibit perjuangan bangkit tumbuh kembali memerangi Israel. Agar senjata Amerika terjual,0
2024-05-31T07:49:38Z,@faridagloom,Slalu kirim doa utk smua warga Palestina,0
2024-05-31T07:49:28Z,@HendraKevin-gr8in,"Gak Percaya sama nih orang bnyak hoax nya Husein.. Sok&quot;an kemanusiaan waktu ukraina di serang rusia, lu semua ngomong uraa uraa .. Stop ngomong kemanusiaan kalo masih dungu..",1
2024-05-31T08:09:08Z,@adampermadani212,"Lu yg dungu blok. Kan d podcast ada d bilang ama om ded di ukraina sono itu perang militer sama militer, walaupun ada masyarakat sipil yg kena itu masih sedikit. Klo d palestin itu malah militer lawan warga sipil. Makanya lu jadi org klo dungu gk usah komen",0
2024-05-31T14:43:29Z,@waissadriansyah2323,"Lh yg diukraina secuil doang anjeng, tuh yg di Palestina 75 thn di jajah Israel lebih parah drpd Ukraina, gila lu",0
2024-05-31T07:49:14Z,@TirexApps,Akhir zaman.. Bukan penjajahan.. Puluhan tahun ratusan tahun sampai kiamat..<br><br><br>Ini Perang Agama.<br><br><br>Fatarabbassu inna maakum mutarabisun !,0
2024-05-31T07:49:12Z,@user-ng2lk3jm2n,Sudah saatnya dunia bersatu untuk mengadili presiden Israel penjahat perang.,0
2024-05-31T07:49:06Z,@secret_sanjani3082,"Isi bahasan yang berbobot, narasumber yang berbobot, hari ini denger obrolan om deddy berasa ada di circle orang² jenius.. walaupun baru merasa..😂",0
2024-05-31T07:49:05Z,@roseagustinsimanik9437,SIAP BESOK BRANGKAT BELA PALESTINA DI DEPAN KEDUBES AS. 1 JUNI 2024,0
2024-05-31T07:49:02Z,@user-yj9ep7wr9k,"ISRAEL = BIADAB, NETANYAHU = IBLIS, Doa kami untuk damainya Palestina, semoga ALlah SWT segera memberikan kedamaian untuk Palestina",1
2024-05-31T07:48:57Z,@abuabdillah593,Om bgma klo undang Bang Onim skluarga?,0
2024-05-31T07:48:56Z,@tomzpdg3383,a,0
2024-05-31T07:48:55Z,@unitunit2988,"MEREKA SAMA DGN,AMERIKA,MEMBASMI INDIANA,AUSTLALIA,MEMBASMI ABURIJIN,DAN BANYAK LG,TETMASUK INGRIS,JERMAN ,DAN EROPA YG MEMBANTAI KAUM KULIT HITAM AFRIKA",0
2024-05-31T07:48:55Z,@lutfanazfar8969,"Merinding, sedih nnton podcast om deddy dgn bintang tamu ustd husein gaza.. semoga rasa kemanusiaan kita bersemangat utk mendukung kemerdekaan negeri palestina, inilah saatnya kita sbg WARGA NEGARA INDONESIA membalas budi kepada PALESTINA yg telah mendukung negeri ini merdeka dan mereka lah yg pertama mendukung negeri ini MERDEKA!!!!",86
2024-06-02T03:12:16Z,@sumarmi1271,Ustadz Husein trus semangat. Insyaallah kami selalu mendoakan n mendukung penuh FREE PALESTINE ❤❤❤,0
2024-05-31T07:48:53Z,@wijangiswaramukti6227,"Keren Om Ded, bisa mendatangkan narasumber A1",0
2024-05-31T07:48:41Z,@kokobrownchanel8057,American itu kakak nya israel.pemerintah amerika itu selalu di belakang israel dan banyak dari politikus amerika  terang2 nyuruh israel untu jatuh kan nuk di palestina,0
2024-05-31T07:48:31Z,@amaniamdn8308,Akhirnya masuk podcast top di indonesia... Makasih om ded... <br>Free palestine,0
2024-05-31T07:48:25Z,@archivesroom,sedih :(,0
2024-05-31T07:48:18Z,@user-sg1zj9iq8h,"<a href=""https://www.youtube.com/watch?v=0cbvR_8Xtrk&amp;t=1525"">25:25</a> apakah ini yajuj majuj?",0
